State_Code,State_Name,State_Type,Country_Code,Country_Name,Alt,Rain,pH,Temp_Min,Temp_Max,Texture,Fertility,Cycle
GRL.2_1,Northeast Greenland National Park,National Park,GRL,Greenland,1599.525765,457.8100983,5.4,-21.9194237025,-16.0749344375,light,moderate,0.0
CAN.8_1,Nunavut,Territory,CAN,Canada,322.1410497,216.6149681,5.527092846270928,-0.7443304475000003,5.9903547615,light,moderate,7.25
RUS.4_1,Arkhangel'sk,Region,RUS,Russia,171.4329366,472.5853972,5.130864197530865,4.197719145500001,11.1490682105,light,low,119
RUS.35_1,Krasnoyarsk,Territory,RUS,Russia,297.7884061,387.007571,5.987341772151898,3.6240614595,12.8244958305,light,moderate,119
GRL.3_1,Qaasuitsup,Commune,GRL,Greenland,1425.953174,258.9020163,5.4,-12.4230065265,-6.5230290895,light,moderate,0.0
CAN.6_1,Northwest Territories,Territory,CAN,Canada,345.4323297,264.3495016,5.565613147914032,4.0734085105,12.9744766575,organic,low,89
RUS.60_1,Sakha,Republic,RUS,Russia,386.9984136,288.6795848,5.992842323651451,5.43395561,15.91998299,light,moderate,119
RUS.80_1,Yamal-Nenets,Autonomous Province,RUS,Russia,56.01257614,423.1640794,5.338548752834468,4.833965882999999,13.099363346999999,organic,low,119
GRL.5_1,Sermersooq,Commune,GRL,Greenland,2024.295826,1019.074201,5.400000000000001,-21.993372439,-15.124819301,light,moderate,0.0
RUS.12_1,Chukot,Autonomous Province,RUS,Russia,353.9151214,328.5067865,6.671555555555554,2.083596076,10.721320838,light,moderate,89
USA.2_1,Alaska,State,USA,United States,459.0807349,521.3873883,5.649879807692309,4.154665984,13.10632514,heavy,moderate,119
NOR.5_1,Finnmark,County,NOR,Norway,326.2615012,521.5254237,5.21,4.4213888215,11.2574385365,light,moderate,119
RUS.46_1,Nenets,Autonomous Province,RUS,Russia,85.65143699,453.0501105,5.061904761904762,3.6206624705,11.275474387500001,organic,low,119
NOR.17_1,Troms,County,NOR,Norway,506.875,762.0138889,6.4,1.9131004775,8.2248271525,light,moderate,119
FIN.2_1,Lapland,Province,FIN,Finland,249.0184941,521.8652576,4.822058823529411,7.150835294,15.791157586,organic,low,149
RUS.45_1,Murmansk,Region,RUS,Russia,194.9638989,500.2138989,5.090721649484537,6.442007148,13.512563194,organic,low,149
CAN.13_1,Yukon,Territory,CAN,Canada,994.3290057,374.5459151,6.762867647058823,4.104172235000001,15.337941355000002,light,moderate,89
NOR.10_1,Nordland,County,NOR,Norway,483.3811189,1281.43007,5.763636363636363,-1.4214244310000002,4.093660745,light,moderate,119
SWE.10_1,Norrbotten,County,SWE,Sweden,461.5345269,570.9769821,5.8462686567164175,6.329539366500001,15.046693533500001,light,moderate,119
RUS.32_1,Komi,Republic,RUS,Russia,170.9137807,590.1554834,4.856972111553785,7.170506857,15.879059123000001,light,low,149
GRL.4_1,Qeqqata,Commune,GRL,Greenland,1321.790576,612.3573298,5.400000000000001,-6.4581393935,1.0580802435,light,moderate,7.25
RUS.26_1,Karelia,Republic,RUS,Russia,119.3691216,589.8127773,4.881818181818182,7.8309733835,15.6017889565,organic,low,149
ISL.7_1,Vestfirðir,Region,ISL,Iceland,335.125,1006.125,6.68,-1.3499219559999998,3.318614916,light,moderate,119
ISL.2_1,Hálshreppur,Region,ISL,Iceland,596.3202614,821.124183,6.79090909090909,-0.702742148,4.3465810739999995,light,moderate,119
FIN.3_1,Oulu,Province,FIN,Finland,163.6882494,591.8369305,4.66315789473684,8.670641482,16.898308158,organic,low,179
SWE.18_1,Västerbotten,County,SWE,Sweden,409.2647059,656.9705882,5.318181818181818,6.4932304819999995,14.827990397999999,light,moderate,149
RUS.40_1,Maga Buryatdan,Region,RUS,Russia,630.2651593,350.2247345,6.947430830039526,4.238602093,14.470531442999999,light,moderate,119
ISL.4_1,Norðurland vestra,Region,ISL,Iceland,497.4588235,678.6823529,6.271428571428572,1.085988661,6.880539581,light,moderate,119
ISL.1_1,Austurland,Region,ISL,Iceland,600.4248366,1230.124183,6.2,-0.7705433885000001,4.0067283145,light,moderate,89
RUS.30_1,Khanty-Mansiy,Autonomous Province,RUS,Russia,88.60604211,543.0823924,4.744520547945206,9.566524338499999,19.3245238015,organic,low,149
ISL.8_1,Vesturland,Region,ISL,Iceland,350.03125,876.234375,5.525,-3.6264281715,1.4695791615,light,moderate,119
NOR.9_1,Nord-Trøndelag,County,NOR,Norway,402.1835443,1180.411392,5.0,2.3816899754999996,8.5304716885,light,moderate,149
SWE.6_1,Jämtland,County,SWE,Sweden,521.8591954,681.6206897,5.596774193548387,6.513405767499999,15.024892632499999,light,moderate,149
ISL.5_1,Suðurland,Region,ISL,Iceland,525.3333333,1330.406061,6.508333333333333,-0.45579245349999997,4.5637437915,light,moderate,119
RUS.24_1,Kamchatka,Territory,RUS,Russia,392.8677331,579.5634023,6.632142857142855,2.2170791139999997,10.815899567999999,light,moderate,119
ISL.3_1,Höfuðborgarsvæði,Region,ISL,Iceland,232.1666667,1097.166667,5.3,-3.7585153504999997,1.3122313165,light,moderate,149
NOR.15_1,Sør-Trøndelag,County,NOR,Norway,546.9047619,1035.777778,5.0,3.5624074610000003,10.250841837,light,moderate,149
RUS.18_1,Irkutsk,Region,RUS,Russia,618.5429403,404.4740417,6.407042253521126,7.858552155,20.320931725,light,moderate,149
FIN.5_1,Western Finland,Province,FIN,Finland,102.8815081,604.6068223,5.174468085106383,8.75687276,16.73210968,light,low,179
SWE.19_1,Västernorrland,County,SWE,Sweden,232.0068493,656.390411,5.0,7.321905371499999,15.9911265685,light,moderate,179
FIN.1_1,Eastern Finland,Province,FIN,Finland,121.6982544,627.4588529,4.95,10.133348203499999,17.8655754565,light,low,179
CAN.11_1,Québec,Province,CAN,Canada,340.0583794,787.2662802,5.92776911076443,6.041991268000001,14.993711132000001,light,low,149
NOR.8_1,Møre og Romsdal,County,NOR,Norway,569.7623762,1580.346535,5.6000000000000005,-1.751054676,3.3675869900000004,light,moderate,149
GRL.1_1,Kujalleq,Commune,GRL,Greenland,957.6014493,1467.398551,5.4,-9.581317052500001,-3.5116823315000003,light,moderate,7.25
NOR.6_1,Hedmark,County,NOR,Norway,644.3952096,688.1197605,5.0,6.5266272910000005,15.317262009,light,moderate,149
RUS.28_1,Khabarovsk,Territory,RUS,Russia,591.1108861,587.3301266,6.861031518624642,6.18325863,18.50680005,light,moderate,149
NOR.11_1,Oppland,County,NOR,Norway,970.6622517,802.8675497,5.3,2.8013666024999995,9.9678383955,light,moderate,149
SWE.3_1,Gävleborg,County,SWE,Sweden,199.3504274,651.017094,5.0,8.8791911145,17.5935079255,light,moderate,179
SWE.2_1,Dalarna,County,SWE,Sweden,383.8131868,708.989011,5.0,8.073104308,17.379826432,light,moderate,179
NOR.14_1,Sogn og Fjordane,County,NOR,Norway,812.8333333,2058.759259,5.525,-3.891922651,0.7887940990000002,light,moderate,179
RUS.66_1,Sverdlovsk,Region,RUS,Russia,184.7314126,532.3921933,5.956701030927834,10.9563483505,20.5516971495,light,moderate,179
FIN.4_1,Southern Finland,Province,FIN,Finland,61.97058824,651.3970588,5.654545454545455,7.6546513780000005,15.153637982,light,low,179
RUS.78_1,Vologda,Region,RUS,Russia,157.5457746,607.0,4.866666666666666,10.853501183999999,18.950063996,medium,moderate,179
RUS.55_1,Perm',Territory,RUS,Russia,233.810307,649.2379386,5.493827160493827,10.0232409845,18.6960094955,light,moderate,179
RUS.38_1,Leningrad,Region,RUS,Russia,71.23694779,671.0763052,5.278378378378379,9.823415346500001,17.578778913500003,light,moderate,179
NOR.7_1,Hordaland,County,NOR,Norway,689.5824176,2259.065934,5.0,-1.6591980645,3.5315835924999996,light,moderate,179
NOR.4_1,Buskerud,County,NOR,Norway,739.0804598,805.4827586,5.0,2.94261929,10.754049542,light,moderate,179
SWE.17_1,Värmland,County,SWE,Sweden,190.2096774,747.8225806,5.0,6.9772681510000005,15.619944609000001,light,moderate,179
RUS.31_1,Kirov,Region,RUS,Russia,165.4842105,592.6631579,5.11311475409836,11.321433356,19.918901964,light,moderate,179
RUS.69_1,Tomsk,Region,RUS,Russia,108.4590258,515.9329513,5.256129032258064,10.77377896,20.99237186,organic,moderate,149
GBR.3_1,Scotland,Kingdom,GBR,United Kingdom,237.0541176,1486.312941,4.926666666666667,1.3902313559999997,7.674481106,organic,low,239
CAN.5_1,Newfoundland and Labrador,Province,CAN,Canada,354.2584442,1013.201638,5.95527950310559,3.5457719075,12.5325276845,light,moderate,149
SWE.16_1,Uppsala,County,SWE,Sweden,27.91111111,587.2444444,6.550000000000001,10.149552492000002,17.987923188,light,moderate,209
NOR.1_1,Akershus,County,NOR,Norway,223.8965517,807.2758621,5.0,3.0862889494999997,10.8393827185,light,moderate,209
SWE.20_1,Västmanland,County,SWE,Sweden,75.61904762,630.7380952,6.199999999999999,10.02031541,18.43602747,light,low,209
RUS.14_1,City of St. Petersburg,City,RUS,Russia,33.63636364,641.3636364,5.15,11.050276309,17.943050891,light,moderate,209
NOR.16_1,Telemark,County,NOR,Norway,696.1136364,1000.488636,5.0,1.3319139934999997,8.523382976499999,light,moderate,179
SWE.15_1,Stockholm,County,SWE,Sweden,31.25641026,573.7692308,6.900000000000001,10.658597672500001,17.7001258675,medium,moderate,209
CAN.2_1,British Columbia,Province,CAN,Canada,1108.986376,928.4680361,6.276863753213367,-0.286337928,10.038724062,light,low,149
CAN.1_1,Alberta,Province,CAN,Canada,751.8164838,463.1040617,6.265862068965519,7.907618819999999,20.26530342,organic,low,149
CAN.12_1,Saskatchewan,Province,CAN,Canada,517.655914,443.5112135,6.185925925925927,9.320066595,20.792305204999998,light,low,149
CAN.3_1,Manitoba,Province,CAN,Canada,255.2708143,488.5224154,5.378597785977861,8.8851113,19.6315394,organic,low,149
SWE.11_1,Orebro,County,SWE,Sweden,142.7962963,722.0,5.475,9.859697992,17.779094647999997,light,moderate,209
RUS.73_1,Tyumen',Region,RUS,Russia,85.12703963,457.020979,5.618055555555555,11.284465275000002,21.463346885,organic,low,179
NOR.13_1,Rogaland,County,NOR,Norway,478.52,2129.8,5.42,-0.3317973740000002,5.343175226,light,moderate,209
NOR.2_1,Ãstfold,County,NOR,Norway,127.1428571,824.3571429,5.0,3.0341423410000004,10.140399123,light,moderate,209
NOR.3_1,Aust-Agder,County,NOR,Norway,567.8235294,1336.960784,5.0,0.08440081100000008,6.770104723,light,moderate,179
NOR.19_1,Vestfold,County,NOR,Norway,120.9230769,917.6153846,5.0,3.8022791845,9.5251761995,light,moderate,209
EST.1_1,Harju,County,EST,Estonia,45.0,672.8,7.6,9.857975798,16.952472202,light,moderate,209
EST.6_1,Lääne-Viru,County,EST,Estonia,90.8,632.8,7.6,9.865521189999999,17.70110919,light,moderate,209
RUS.33_1,Kostroma,Region,RUS,Russia,151.1946903,605.2212389,5.262068965517243,11.6125006205,20.1819519795,light,moderate,179
SWE.14_1,Södermanland,County,SWE,Sweden,44.04878049,575.5853659,6.900000000000001,10.632787732499999,18.4568855475,medium,moderate,209
EST.3_1,Ida-Viru,County,EST,Estonia,55.47368421,621.0,6.449999999999999,10.588227124,18.386278156,light,moderate,209
SWE.21_1,Västra Götaland,County,SWE,Sweden,120.4842767,769.3899371,5.699999999999999,5.50042657,12.78558908,light,low,209
EST.4_1,Järva,County,EST,Estonia,81.125,677.9375,7.6,9.838894079,17.972918341,light,moderate,209
RUS.49_1,Novgorod,Region,RUS,Russia,112.276873,655.286645,5.425,11.386578246500001,19.6218236735,light,moderate,209
NOR.18_1,Vest-Agder,County,NOR,Norway,426.6590909,1802.886364,6.05,0.787861361,6.107931811,light,moderate,209
EST.7_1,Lääne,County,EST,Estonia,19.92307692,636.9230769,7.6,9.011158532500001,16.2182108475,light,moderate,209
EST.11_1,Rapla,County,EST,Estonia,55.5,709.3333333,7.6,10.6666445445,17.921186755500003,light,moderate,209
SWE.12_1,Östergötland,County,SWE,Sweden,105.2615385,587.0,6.24,10.3381813745,18.2311787255,light,moderate,209
EST.9_1,Peipsi,Water body,EST,Estonia,30.45454545,595.2727273,0.0,11.640725459,18.760056341000002,wide,high,0
RUS.57_1,Pskov,Region,RUS,Russia,111.7744108,660.7306397,5.3,11.6187657205,19.4610241995,light,moderate,209
RUS.81_1,Yaroslavl',Region,RUS,Russia,137.9533679,615.4974093,5.299999999999999,12.127586876999999,20.168375763,light,moderate,179
RUS.72_1,Tver',Region,RUS,Russia,186.7315436,647.9328859,5.3,11.866313734000002,19.921063466,light,moderate,209
EST.8_1,Pärnu,County,EST,Estonia,29.0,667.6153846,7.6,9.5567865085,16.5236457315,light,moderate,209
EST.15_1,Viljandi,County,EST,Estonia,64.33333333,663.7619048,7.6,10.703491243999999,18.545327896,light,moderate,209
EST.13_1,Tartu,County,EST,Estonia,55.76470588,620.6470588,7.6,11.0052818065,18.9863771535,light,moderate,209
RUS.74_1,Udmurt,Republic,RUS,Russia,173.0135747,555.5429864,5.483333333333334,10.972302617499999,19.8146485225,light,moderate,179
RUS.51_1,Omsk,Region,RUS,Russia,105.2713499,408.8980716,6.607352941176471,11.744861745,22.261157474999997,light,moderate,149
RUS.83_1,Zabaykal'ye,Territory,RUS,Russia,962.5845411,410.1700483,7.089189189189189,6.67284642,21.50672488,light,moderate,119
SWE.7_1,Jönköping,County,SWE,Sweden,221.442623,718.8032787,5.475,7.645016322500001,15.6936722375,light,moderate,209
SWE.8_1,Kalmar,County,SWE,Sweden,86.38709677,585.1290323,5.0,8.906367724999999,17.171469975,light,moderate,209
EST.14_1,Valga,County,EST,Estonia,87.36363636,655.2727273,5.3,10.7734714,18.8319469,light,moderate,209
SWE.4_1,Gotland,County,SWE,Sweden,27.7,557.9,6.9,4.717256257500001,11.3824197625,medium,moderate,209
LVA.3_1,Riga,Province,LVA,Latvia,53.11666667,653.4,5.3,11.282502461,18.340164119,light,moderate,209
LVA.4_1,Vidzeme,Province,LVA,Latvia,121.0379747,695.3417722,5.3,10.537300871000001,18.048182749000002,light,moderate,209
RUS.47_1,Nizhegorod,Region,RUS,Russia,131.1421189,572.1550388,5.666666666666666,12.8411942165,20.9333701435,light,moderate,209
LVA.1_1,Kurzeme,Province,LVA,Latvia,52.48684211,711.4342105,5.3,7.796564571499999,14.4407839285,light,moderate,209
DNK.3_1,Nordjylland,Region,DNK,Denmark,22.04081633,696.8571429,5.875,6.480569245500001,13.157671888500001,light,moderate,239
RUS.19_1,Ivanovo,Region,RUS,Russia,122.0330579,594.7438017,5.299999999999999,12.116047426000002,20.546124434,light,moderate,209
SWE.5_1,Halland,County,SWE,Sweden,102.4516129,967.8709677,6.9,2.3857436985,10.0028389215,medium,moderate,209
LVA.2_1,Latgale,Province,LVA,Latvia,133.8961039,637.025974,5.3,12.100382976,19.730411924000002,light,moderate,209
RUS.41_1,Mariy-El,Republic,RUS,Russia,123.664,538.92,5.638461538461538,12.960521724499998,21.1846893755,light,moderate,179
SWE.9_1,Kronoberg,County,SWE,Sweden,174.5531915,737.893617,5.0,7.7161755560000005,15.707167424000001,light,moderate,209
RUS.50_1,Novosibirsk,Region,RUS,Russia,141.1044444,403.37,6.848717948717951,11.795202034999999,22.257567765,organic,low,149
RUS.9_1,Buryat,Republic,RUS,Russia,1147.976959,418.3162442,7.0283687943262425,6.067482805,19.107561715,light,moderate,119
RUS.44_1,Moskva,Region,RUS,Russia,172.340249,624.6431535,5.494117647058824,12.7998977875,20.8993677925,light,moderate,209
RUS.3_1,Amur,Region,RUS,Russia,541.9,559.4824859,6.504402515723271,8.966670950000001,22.69746965,organic,low,149
CAN.9_1,Ontario,Province,CAN,Canada,247.0230518,746.7839657,5.102067183462533,7.783182640000001,18.7817745,organic,low,179
DNK.2_1,Midtjylland,Region,DNK,Denmark,39.57352941,733.2352941,5.300000000000001,6.101515857500001,12.828858672500001,light,moderate,239
LVA.5_1,Zemgale,Province,LVA,Latvia,68.81818182,642.0909091,6.0,11.8810507745,19.2586148055,heavy,moderate,209
RUS.76_1,Vladimir,Region,RUS,Russia,136.2147651,596.7718121,5.469230769230768,12.572198641500002,21.1445248785,light,moderate,209
RUS.36_1,Kurgan,Region,RUS,Russia,136.2815789,396.1921053,6.983870967741935,12.7475817515,22.612362468500002,light,low,119
RUS.27_1,Kemerovo,Region,RUS,Russia,370.5,576.5124481,6.6450000000000005,10.555876524999999,21.109243795,light,low,179
RUS.68_1,Tatarstan,Republic,RUS,Russia,136.8295455,526.0539773,6.617857142857142,13.158467066500002,21.9221006335,light,low,179
SWE.13_1,Skåne,County,SWE,Sweden,71.35,719.2333333,6.139999999999999,4.7565927605,11.712708285500002,light,moderate,209
SWE.1_1,Blekinge,County,SWE,Sweden,73.25,649.9375,5.0,3.6143660035,11.058250384499999,light,moderate,209
LTU.8_1,Telšiai,County,LTU,Lithuania,122.0,773.6666667,5.3,10.4587080835,17.4509833165,light,moderate,209
RUS.6_1,Bashkortostan,Republic,RUS,Russia,322.1638655,525.0854342,6.895312500000001,11.974318324999999,21.998051175,light,moderate,149
LTU.3_1,Klaipedos,County,LTU,Lithuania,37.62068966,777.3448276,5.3,7.817646765999999,14.452014693999999,light,moderate,209
LTU.6_1,Šiauliai,County,LTU,Lithuania,97.35555556,630.2888889,5.65,12.2618333245,19.6490110555,light,moderate,209
LTU.5_1,Panevezio,County,LTU,Lithuania,74.275,614.375,6.0,12.4015325835,20.2945123365,heavy,moderate,209
RUS.13_1,Chuvash,Republic,RUS,Russia,140.6597938,505.4020619,6.3875,13.2149183505,21.2898650495,light,moderate,209
RUS.11_1,Chelyabinsk,Region,RUS,Russia,334.7100457,448.9657534,7.092307692307693,11.954309585,22.172354815000002,light,low,149
DNK.1_1,Hovedstaden,Region,DNK,Denmark,32.93333333,589.2,6.9,10.585692550000001,16.09923981,medium,moderate,59.75
BLR.6_1,Vitsyebsk,Region,BLR,Belarus,162.6715686,651.754902,5.3,12.036663472499999,19.9506903875,light,moderate,209
DNK.5_1,Syddanmark,Region,DNK,Denmark,31.60294118,758.3529412,5.475,6.3594033585,12.8394867435,light,moderate,239
RUS.64_1,Smolensk,Region,RUS,Russia,210.3076923,659.1052632,5.299999999999999,12.028463431,20.011904129,light,moderate,209
RUS.43_1,Moscow City,City,RUS,Russia,163.2857143,661.4285714,5.3,13.2411718615,20.8713704185,light,moderate,209
GBR.1_1,England,Kingdom,GBR,United Kingdom,110.4009662,822.5668277,6.162222222222221,2.339619409,9.649195625,light,moderate,269
LTU.9_1,Utenos,County,LTU,Lithuania,145.5833333,640.25,5.3,12.0611203355,20.2103962045,light,moderate,209
LTU.7_1,Taurages,County,LTU,Lithuania,73.52631579,740.9473684,5.65,11.991784361999999,19.445289078,light,moderate,209
LTU.2_1,Kauno,County,LTU,Lithuania,82.31111111,616.6666667,5.766666666666667,12.227072668,20.126798192,light,moderate,209
LTU.10_1,Vilniaus,County,LTU,Lithuania,152.173913,645.7173913,5.3,11.9797156845,19.9982493755,light,moderate,209
IRL.5_1,Donegal,County,IRL,Ireland,128.3461538,1737.0,4.7,3.8487948555,9.3650721365,heavy,moderate,299
RUS.21_1,Kaliningrad,Region,RUS,Russia,42.5942029,706.4492754,5.3,11.7152238285,19.1413128315,light,moderate,209
RUS.23_1,Kaluga,Region,RUS,Russia,201.415493,629.7464789,5.6066666666666665,12.464944730499997,20.4687609695,light,moderate,209
RUS.59_1,Ryazan',Region,RUS,Russia,136.7411168,556.2081218,6.005555555555556,13.5740524015,22.2892958985,light,moderate,209
KAZ.7_1,North Kazakhstan,Region,KAZ,Kazakhstan,168.6837782,330.9897331,7.246666666666667,13.124163454999998,23.815137605,medium,moderate,59
RUS.29_1,Khakass,Republic,RUS,Russia,884.8927336,551.8823529,6.8964285714285705,8.477590815,19.854928345,light,moderate,179
GBR.2_1,Northern Ireland,Province,GBR,United Kingdom,121.5797101,1236.855072,5.65,2.817074975,9.344725853,light,moderate,269
LTU.4_1,Marijampoles,County,LTU,Lithuania,80.57142857,620.3333333,5.65,12.407367937500002,20.1911274425,light,moderate,209
RUS.42_1,Mordovia,Republic,RUS,Russia,170.2824427,519.0381679,6.427272727272726,13.2047485165,21.6501675435,light,low,209
BLR.3_1,Hrodna,Region,BLR,Belarus,160.5590551,636.1102362,5.627272727272726,11.877120417,19.924271603,light,moderate,209
BLR.5_1,Minsk,Region,BLR,Belarus,182.1262626,632.1464646,5.935294117647059,12.2905178195,20.2427730205,light,moderate,209
DEU.15_1,Schleswig-Holstein,State,DEU,Germany,22.02666667,798.4533333,4.65,6.9850876275000005,14.073721992500001,light,low,239
POL.11_1,Pomorskie,Province|Voivodeship,POL,Poland,101.7717391,624.4347826,5.114285714285714,12.394845377500001,19.6401676625,light,low,239
RUS.70_1,Tula,Region,RUS,Russia,211.5555556,590.3174603,6.658333333333332,13.490019294000001,21.823433106000003,light,low,209
RUS.75_1,Ul'yanovsk,Region,RUS,Russia,171.4725275,504.6263736,6.894117647058823,13.497987916,22.770194884,light,low,149
RUS.62_1,Samara,Region,RUS,Russia,115.1115385,502.5576923,7.27142857142857,14.512377625000001,24.516355375000003,light,low,119
KAZ.10_1,Qostanay,Region,KAZ,Kazakhstan,200.6449893,268.0469083,7.581707317073173,9.46881616,20.71510508,light,moderate,14.75
IRL.21_1,Sligo,County,IRL,Ireland,114.4545455,1435.363636,4.7,2.7032786549999996,9.185548673,heavy,moderate,299
IRL.12_1,Leitrim,County,IRL,Ireland,128.2857143,1343.571429,4.7,2.3272185645000003,8.7293642935,heavy,moderate,269
DEU.8_1,Mecklenburg-Vorpommern,State,DEU,Germany,38.01818182,592.7454545,5.640000000000001,12.8760368065,20.1902140935,light,moderate,239
POL.16_1,Zachodniopomorskie,Province|Voivodeship,POL,Poland,71.17857143,613.8928571,5.75,13.2330301425,20.685030417500002,light,low,239
POL.14_1,Warmińsko-Mazurskie,Province|Voivodeship,POL,Poland,125.7094017,599.8547009,6.109090909090909,12.8369526115,20.5470746085,light,moderate,209
LTU.1_1,Alytaus,County,LTU,Lithuania,129.5769231,624.3846154,5.3,11.9536453625,20.445669877500002,light,moderate,209
BLR.4_1,Mahilyow,Region,BLR,Belarus,169.6713287,620.1048951,5.946153846153846,12.404963591999998,20.698367928,light,moderate,209
KAZ.8_1,Pavlodar,Region,KAZ,Kazakhstan,189.375,290.6908784,7.65925925925926,13.931273155,25.230680145,light,moderate,14.75
IRL.16_1,Mayo,County,IRL,Ireland,77.2,1243.633333,5.0,4.009317128000001,10.414350118,organic,moderate,329
POL.10_1,Podlaskie,Province|Voivodeship,POL,Poland,145.7916667,563.90625,5.8125,12.361201890999999,20.651385548999997,light,moderate,209
RUS.53_1,Orenburg,Region,RUS,Russia,215.7214765,384.2718121,7.387037037037037,14.126270985000001,24.738328395,light,moderate,89
RUS.2_1,Altay,Territory,RUS,Russia,278.8546366,460.3070175,7.182089552238808,11.947537019999999,23.405806,light,low,119
RUS.61_1,Sakhalin,Region,RUS,Russia,203.374359,787.8538462,5.857692307692307,5.606041948500001,13.699238793500001,medium,moderate,149
RUS.8_1,Bryansk,Region,RUS,Russia,177.6890244,630.9939024,6.073333333333335,12.863430230499999,21.028512429499997,light,moderate,209
RUS.54_1,Penza,Region,RUS,Russia,214.8899522,530.9712919,6.96875,13.524431636500001,22.5339415235,light,low,149
IRL.17_1,Meath,County,IRL,Ireland,76.75,998.4166667,6.4,2.3232571039999996,9.601647946,light,moderate,299
DEU.9_1,Niedersachsen,State,DEU,Germany,69.7173913,744.1,5.490000000000001,9.757237239,17.496196061,medium,moderate,239
POL.2_1,Kujawsko-Pomorskie,Province|Voivodeship,POL,Poland,91.35714286,545.797619,5.525,13.1768534855,21.3775795745,light,low,239
RUS.67_1,Tambov,Region,RUS,Russia,157.0411765,536.3705882,6.859999999999998,13.888494331999999,22.852469227999997,light,low,149
RUS.71_1,Tuva,Republic,RUS,Russia,1537.267089,376.3835443,7.126760563380283,5.250552379999999,18.43544756,light,moderate,149
IRL.7_1,Galway,County,IRL,Ireland,70.0,1177.114286,6.1000000000000005,4.261468616,10.83866915,light,moderate,364
POL.15_1,Wielkopolskie,Province|Voivodeship,POL,Poland,102.1034483,528.6137931,5.415384615384615,13.330128443500001,21.6016661165,light,low,239
RUS.52_1,Orel,Region,RUS,Russia,214.1016949,612.4661017,6.76,13.358661707499998,21.6752688925,light,low,209
KAZ.2_1,Aqmola,Region,KAZ,Kazakhstan,322.7155425,292.9853372,7.531147540983606,12.73033358,24.036450000000002,light,moderate,14.75
GBR.4_1,Wales,Principality,GBR,United Kingdom,207.875,1233.817308,4.911111111111111,2.9913142675,9.4328756085,heavy,moderate,269
NLD.3_1,Friesland,Province,NLD,Netherlands,-0.411764706,803.1176471,4.3,6.371986065000001,13.192278453,light,low,67.25
DEU.4_1,Brandenburg,State,DEU,Germany,63.91666667,562.0069444,5.036363636363636,13.353763783500002,21.483705696500003,light,moderate,239
POL.7_1,Mazowieckie,Province|Voivodeship,POL,Poland,128.704142,515.1005917,5.19375,13.167139933000001,21.520975987,light,low,239
RUS.39_1,Lipetsk,Region,RUS,Russia,168.9090909,559.9636364,7.1,13.962522673000002,22.687406447,light,low,179
CHN.11_1,Heilongjiang,Province,CHN,China,314.4277721,545.2792472,6.800000000000002,12.891788734999999,25.225166705,light,moderate,179
BLR.1_1,Brest,Region,BLR,Belarus,151.8543046,599.9271523,5.407692307692307,12.386383438,20.625841601999998,organic,low,239
BLR.2_1,Homyel',Region,BLR,Belarus,135.3020833,617.1041667,6.300000000000001,12.917293507,21.469877293,light,moderate,209
CHN.19_1,Nei Mongol,Autonomous Region,CHN,China,998.9340494,295.1909774,7.258465608465608,12.589534630000003,26.23773663,light,moderate,59
IRL.3_1,Clare,County,IRL,Ireland,80.86666667,1280.933333,4.7,4.0437469335,10.4286089205,heavy,moderate,329
IRL.22_1,Tipperary,County,IRL,Ireland,136.1304348,1245.26087,6.400000000000001,2.50070803,9.6067041,light,moderate,329
NLD.1_1,Drenthe,Province,NLD,Netherlands,10.07692308,814.6923077,4.2,2.207618027,10.139774219,organic,low,269
POL.5_1,Lubuskie,Province|Voivodeship,POL,Poland,81.36363636,563.8484848,4.9,13.5932518715,21.4758967485,light,low,239
DEU.13_1,Sachsen-Anhalt,State,DEU,Germany,117.4731183,564.4946237,6.011111111111111,12.412616567,20.715391153,light,moderate,239
IRL.10_1,Kilkenny,County,IRL,Ireland,114.6666667,1045.555556,4.9,2.5157333775,9.7189489105,heavy,moderate,299
IRL.1_1,Carlow,County,IRL,Ireland,152.75,1068.75,4.9,2.84793245,9.39702735,heavy,moderate,329
IRL.25_1,Wexford,County,IRL,Ireland,58.08333333,1030.166667,4.9,3.6736383585,9.7302732915,heavy,moderate,365
NLD.10_1,Overijssel,Province,NLD,Netherlands,11.8125,790.625,4.3,1.7060477940000003,9.677070882,light,low,269
RUS.63_1,Saratov,Region,RUS,Russia,115.1053763,440.3956989,7.519565217391304,12.2443326985,22.0762115815,light,moderate,89
RUS.16_1,Gorno-Altay,Republic,RUS,Russia,1676.525701,509.3224299,7.099999999999999,5.184664994999999,16.682684025,light,moderate,149
IRL.8_1,Kerry,County,IRL,Ireland,143.9473684,1675.263158,4.7,3.9055181419999996,9.79967971,organic,low,91.25
NLD.4_1,Gelderland,Province,NLD,Netherlands,18.95833333,801.4583333,6.6,1.8411664939999999,9.840723582,light,moderate,269
DEU.10_1,Nordrhein-Westfalen,State,DEU,Germany,181.5541401,882.6242038,5.46875,5.5708207519999995,13.321656672,light,moderate,269
RUS.37_1,Kursk,Region,RUS,Russia,200.7162162,618.3851351,6.838461538461536,13.791076181000001,22.145776599,light,moderate,209
IRL.4_1,Cork,County,IRL,Ireland,133.85,1310.25,4.833333333333334,3.5123428514999997,9.5852621045,organic,low,364
